source_name	source_url	r2_key	extension	content_type	sha256	bytes
201 — সূরা আন-নাস — ধীর ও স্পষ্ট অডিও.mp3		duas/201-surah-an-nas-2.mp3	mp3	audio/mpeg	0c3b91c172f900f43999a45b039af55a25927c45d590b9a0a41393398d8c6cbb	1256616
202 — হেদায়েতের দোয়া — ধীর ও স্পষ্ট অডিও.mp3		duas/202-dua-for-guidance.mp3	mp3	audio/mpeg	03020b3c1007afdec8ed63a3a4755473698ee9353b88248d1d751d23b3b5c331	369586
203 — সাহুর／সেহরির দোয়া (রোজার নিয়ত) — ধীর ও স্পষ্ট অডিও.mp3		duas/203-intention-for-fasting.mp3	mp3	audio/mpeg	be7dd56e70912d694c43b35fcee7ac0729656aaf822ab78b36bbe5860f80ad3c	404946
204 — জ্ঞান বৃদ্ধির দোয়া — ধীর ও স্পষ্ট অডিও.mp3		duas/204-dua-for-increase-in-knowledge.mp3	mp3	audio/mpeg	0ff16f734904c5b63c4ee2cce62923e765e3467913763d1eb8593e9d4a1b4b70	275896
205 — সালাতের পরে দোয়া — ধীর ও স্পষ্ট অডিও.mp3		duas/205-dua-after-salah.mp3	mp3	audio/mpeg	86f83f4e545c2200715100f1f1e05b70bb205d2fb846e891eb6adba5102e24d3	666036
206 — লাইলাতুল ক্বদরের দোয়া — ধীর ও স্পষ্ট অডিও.mp3		duas/206-dua-for-laylatul-qadr.mp3	mp3	audio/mpeg	8c03ce63e7054f0444b1b32501a65d076e65b796a1f67524d2e7c9ec36115f22	381118
207 — সন্ধ্যার যিকির — ধীর ও স্পষ্ট অডিও.mp3		duas/207-evening-remembrance.mp3	mp3	audio/mpeg	c657dab3d4c7b20816caf5cb9c3968a8a4216eb33163e88509948e895dfd62b1	648366
208 — ঈমান বৃদ্ধির দোয়া — ধীর ও স্পষ্ট অডিও.mp3		duas/208-dua-for-steadfastness-in-faith.mp3	mp3	audio/mpeg	a6c0f568c24c34b7f67f1aca00d6c6d4bd0c05d264be6178d5d1ceba1526bfbb	480950
209 — আয়াতুল কুরসি — ধীর ও স্পষ্ট অডিও.mp3		duas/209-ayatul-kursi-2.mp3	mp3	audio/mpeg	c0dc98b23bb274bdc4831ddb87de69b4e86c2a1e8561b79965814712b83be37e	1251244
210 — ইউনুস (আ.) এর দোয়া — ধীর ও স্পষ্ট অডিও.mp3		duas/210-dua-of-prophet-yunus.mp3	mp3	audio/mpeg	5a18395c50a790a394d1db28fd38cedfb8a5be3a081652f85caaf1db77553c56	508600
211 — মসজিদে প্রবেশের দোয়া — ধীর ও স্পষ্ট অডিও.mp3		duas/211-dua-when-entering-masjid.mp3	mp3	audio/mpeg	4226e88824c531ce85c5229199bb4cc2181957bef560564dc6b97d95c4186ba0	358076
213 — দুরূদ ইব্রাহীম — ধীর ও স্পষ্ট অডিও.mp3		duas/213-durood-ibrahim.mp3	mp3	audio/mpeg	895d03593dca45c0b5e644d748fe10f789b1c435e098759754d23119f7902acc	982446
215 — রমযান মাসের বিশেষ দোয়া — ধীর ও স্পষ্ট অডিও.mp3		duas/215-special-dua-for-ramadan.mp3	mp3	audio/mpeg	d0f44c9784ead7404edbe8520126688fd1abc9c2e12443432ffdb6eb1b9947c3	606144
216 — টয়লেট থেকে বের হওয়ার দোয়া — ধীর ও স্পষ্ট অডিও.mp3		duas/216-dua-after-leaving-toilet.mp3	mp3	audio/mpeg	da70be32d4cb6c8d0a645cd19e87ad12c889d9313300eeffbcfb8049497635f2	254410
217 — কবর জিয়ারতের দোয়া — ধীর ও স্পষ্ট অডিও.mp3		duas/217-dua-when-visiting-graves.mp3	mp3	audio/mpeg	eb9053136e4c96f3d9a1b40ba86851f24fc5ef29b5bda12b393a2272e6e25586	579256
